credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,estimated_salary,churn
693,Spain,forties_Male,2289.46085106383,11956.073333333334,80149.27,1,80149.27,0
772,France,thirties_Male,3524.6967647058823,11983.969,85490.43,0,170980.86,0
657,France,thirties_Male,3153.676052631579,14979.96125,92913.87,0,185827.74,0
774,Germany,thirties_Male,3555.1538235294115,24175.046,56703.63,1,113407.26,0
667,France,thirties_Female,1940.1864864864865,7178.69,33867.395,1,67734.79,0
516,France,thirties_Female,3057.922162162162,12571.457777777778,3363.36,0,3363.36,0
551,Spain,forties_Male,3077.0963265306123,75388.86,67878.635,1,135757.27,0
542,Spain,thirties_Male,4996.986571428572,58298.176666666666,22314.55,1,22314.55,0
623,France,twenties_Male,4279.988928571429,14979.96125,129526.57,0,129526.57,0
701,France,forties_Female,3730.617674418605,53472.18666666667,37266.43,1,37266.43,0
583,France,forties_Male,1900.969375,22811.6325,60017.46,0,60017.46,1
731,Spain,forties_Male,2605.210652173913,10894.517272727271,76507.71,0,153015.42,0
461,France,thirties_Female,3423.991142857143,19973.281666666662,54209.02,1,54209.02,0
702,Germany,twenties_Female,4294.575217391304,12346.90375,114603.96,0,114603.96,0
565,Germany,forties_Female,2973.5344680851063,12705.101818181818,165849.49,0,165849.49,1
711,Spain,forties_Male,4229.20880952381,44406.6925,5464.240000000001,1,16392.72,1
664,France,fifties_Male,2219.2535185185184,13315.521111111111,162719.69,1,162719.69,1
518,Spain,fifties_Male,2396.7938,23967.938,107112.25,0,107112.25,1
728,Spain,forties_Male,2853.3259523809525,13315.521111111111,20911.61,1,41823.22,0
585,Germany,thirties_Male,4121.535675675676,21785.26,99907.29,1,99907.29,0
573,France,fifties_Male,2304.609423076923,13315.521111111111,89114.52,1,178229.04,0
568,Germany,twenties_Male,4343.472307692307,56465.14,11047.865,0,22095.73,0
602,Germany,twenties_Female,4372.084615384615,12630.466666666667,197861.16,0,197861.16,1
603,France,forties_Male,2723.6293181818182,11983.969,138328.24,0,138328.24,0
687,France,thirties_Male,3801.3310526315786,144450.58,137276.83,1,137276.83,0
741,France,fifties_Male,3293.005769230769,85618.15,10917.2,0,21834.4,1
469,Spain,thirties_Male,2615.580810810811,9677.649,119890.86,1,119890.86,0
477,Germany,fifties_Female,2516.981379310345,16220.546666666669,24564.7,1,24564.7,0
737,Germany,forties_Male,2240.786046511628,10705.977777777778,10209.8,0,10209.8,0
835,France,twenties_Male,4793.5876,14979.96125,41724.825,1,83449.65,0
717,Germany,thirties_Female,3508.400909090909,115777.23,81508.1,1,81508.1,0
562,France,fifties_Female,2408.274509803922,15352.75,16313.105,0,32626.21,0
758,Spain,sixties_Male,1964.5850819672128,39946.56333333333,21991.205,1,43982.41,0
408,France,forties_Male,2995.99225,29959.9225,62437.115,0,124874.23,0
650,Spain,thirties_Female,2482.8153125,15890.018,118324.75,1,118324.75,0
582,Germany,thirties_Male,3708.909090909091,40798.0,22113.93,1,22113.93,0
706,Spain,forties_Female,2786.969534883721,59919.845,15981.385,0,31962.77,0
567,Germany,forties_Male,3277.5339024390246,134378.89,105746.94,1,105746.94,0
720,France,twenties_Male,4132.403103448276,39946.56333333333,19962.76,0,39925.52,0
631,Spain,thirties_Female,2843.9306451612906,29387.283333333336,63815.44,0,127630.88,0
623,Spain,forties_Male,3473.466585365854,47470.71,28778.98,0,28778.98,0
514,France,thirties_Male,3458.025714285714,30257.725,10008.68,0,10008.68,0
650,Germany,thirties_Female,4742.355142857143,41495.6075,12241.08,1,24482.16,0
673,Spain,thirties_Female,3423.991142857143,17119.955714285716,49309.395,0,98618.79,0
504,France,thirties_Female,6458.2421875,22962.63888888889,16281.94,0,16281.94,0
723,Germany,thirties_Male,2558.4197297297296,23665.3825,60619.825,0,121239.65,0
645,France,twenties_Male,6976.014399999999,174400.36,42669.37,0,42669.37,0
664,Spain,forties_Male,3010.455853658537,15428.58625,164924.11,1,164924.11,0
760,Spain,forties_Male,4086.872093023256,25105.071428571428,157337.29,1,157337.29,0
766,Spain,thirties_Male,2177.2536111111112,13063.521666666667,153831.6,1,153831.6,0
634,France,thirties_Male,3117.455675675676,19224.31,84390.9,0,168781.8,0
640,Germany,thirties_Female,3826.236774193548,10783.030909090909,168469.65,0,168469.65,0
784,Germany,twenties_Male,3927.145,36653.35333333333,85414.935,1,170829.87,0
547,Germany,forties_Female,3397.7,71351.7,86207.49,0,86207.49,1
608,Germany,forties_Female,3043.2355,13525.49111111111,61164.45,0,61164.45,0
547,France,thirties_Female,3423.991142857143,23967.938,133287.73,1,133287.73,0
612,France,forties_Female,3244.101162790698,27899.27,38564.115,1,77128.23,0
573,Spain,twenties_Male,4279.988928571429,13315.521111111111,38830.015,0,77660.03,0
615,Spain,thirties_Male,4328.8071875,23086.971666666665,56897.1,1,56897.1,0
710,France,thirties_Female,3631.505757575758,39946.56333333333,36472.66,0,72945.32,0
674,Germany,thirties_Female,2203.36,7611.607272727272,45418.12,0,45418.12,0
702,Spain,thirties_Female,3153.676052631579,11983.969,79263.725,1,158527.45,0
616,France,thirties_Male,3238.9105405405408,11983.969,111312.96,0,111312.96,0
688,Spain,thirties_Male,3880.603125,17739.9,138759.15,1,138759.15,0
605,France,thirties_Male,3578.590277777778,16103.65625,190588.59,0,190588.59,0
676,France,thirties_Male,5196.690303030303,24498.682857142856,79099.64,0,79099.64,0
708,Spain,thirties_Male,3631.505757575758,29959.9225,69306.605,0,138613.21,0
745,Spain,thirties_Female,3153.676052631579,14979.96125,97115.41,1,194230.82,0
661,Spain,twenties_Male,5991.9845000000005,13315.521111111111,110252.53,0,110252.53,0
726,France,thirties_Male,3865.796451612903,11983.969,53058.65,1,106117.3,0
475,France,forties_Male,4020.452,20102.26,169642.13,1,169642.13,1
751,Germany,fifties_Male,2895.6962962962966,15636.76,58089.96,1,116179.92,0
645,Germany,fifties_Female,2062.20220338983,13518.88111111111,45.875,0,91.75,1
775,France,forties_Male,3189.767142857143,19138.602857142854,93919.95,1,187839.9,0
540,France,forties_Male,2922.919268292683,29959.9225,60549.325,0,121098.65,0
591,France,thirties_Female,2827.272647058824,24031.8175,30972.06,0,30972.06,0
596,Spain,sixties_Male,2031.7995,15238.49625,30314.04,1,30314.04,0
573,Spain,forties_Male,2922.919268292683,19973.281666666662,7239.645,1,14479.29,0
577,Spain,thirties_Male,3865.796451612903,17119.955714285716,196395.25,1,196395.25,0
830,Germany,forties_Female,1942.541,8633.515555555556,19512.38,1,19512.38,0
663,France,sixties_Male,1788.6520895522387,11983.969,24106.256666666668,1,72318.77,0
421,France,thirties_Male,3524.6967647058823,39946.56333333333,48307.615,1,96615.23,0
718,Spain,thirties_Male,3350.66,18987.073333333334,15386.11,0,30772.22,0
655,Germany,sixties_Female,3016.3557377049183,61332.56666666667,80608.59,1,161217.18,0
712,France,twenties_Male,5210.421304347826,39946.56333333333,33397.89,1,66795.78,0
663,France,twenties_Male,4279.988928571429,23967.938,61984.82,1,123969.64,0
640,France,forties_Female,1910.6268085106385,12828.494285714289,6891.885,1,13783.77,1
577,Spain,twenties_Male,4132.403103448276,39946.56333333333,168924.41,1,168924.41,0
546,Spain,thirties_Female,2379.4711111111114,10707.62,134778.01,0,134778.01,0
802,Germany,thirties_Male,3123.4921621621625,11556.921,119782.89,1,119782.89,0
590,France,forties_Female,1818.404888888889,27276.073333333334,52167.97,0,52167.97,0
594,Germany,teenager_Male,7371.929444444445,66347.365,167689.56,0,167689.56,0
577,Spain,fifties_Male,2134.6470588235293,36289.0,140800.66,0,140800.66,1
541,France,thirties_Male,3072.812564102564,14979.96125,9911.51,0,19823.02,0
781,France,twenties_Female,4438.507037037037,19973.281666666662,36484.95,0,72969.9,0
806,Germany,thirties_Male,2828.02,32050.89333333333,71855.51,0,143711.02,0
723,Germany,forties_Female,3139.908571428571,153855.52,180862.26,1,180862.26,1
535,France,forties_Male,2663.1042222222222,39946.56333333333,62829.14,0,125658.28,0
768,France,thirties_Female,3925.9708333333338,35333.7375,125870.5,1,125870.5,0
653,Germany,forties_Male,2550.831951219512,52292.055,15126.32,0,15126.32,1
803,Germany,fifties_Female,1963.4604,10908.113333333336,22457.25,0,22457.25,1
545,Spain,forties_Female,2723.6293181818182,59919.845,41307.445,1,82614.89,0
581,Germany,thirties_Female,3556.7644736842103,33789.2625,32919.42,1,32919.42,0
513,Germany,forties_Female,3502.066734693877,28600.211666666662,126223.84,0,126223.84,0
731,France,twenties_Male,6191.006896551725,29923.2,112010.02,0,112010.02,0
727,Germany,thirties_Male,2067.063076923077,13435.910000000002,90481.16,0,180962.32,0
560,Spain,forties_Male,2549.7806382978724,59919.845,128882.66,0,128882.66,1
766,Germany,twenties_Male,4677.249259259259,21047.621666666662,177614.17,0,177614.17,1
630,Germany,twenties_Female,5998.45695652174,27592.902,174570.55,1,174570.55,0
652,Germany,forties_Male,3888.6348780487806,15943.403,178373.93,0,178373.93,0
729,Germany,forties_Male,2839.36525,18929.101666666666,51698.04,0,103396.08,0
629,France,thirties_Female,3631.505757575758,17119.955714285716,29564.86,1,59129.72,0
667,Germany,thirties_Male,3774.949393939394,12457.333,341.685,0,683.37,0
671,Germany,thirties_Female,3414.9870967741936,15123.514285714287,72783.67,0,145567.34,0
768,Germany,forties_Female,2224.523617021277,17425.435,48137.08,0,48137.08,1
732,France,thirties_Female,3423.991142857143,29959.9225,45438.475,0,90876.95,0
546,France,thirties_Female,3994.656333333333,19973.281666666662,99271.545,1,198543.09,0
630,France,fifties_Male,2178.9034545454547,39946.56333333333,106202.07,1,106202.07,1
765,Germany,forties_Female,2597.671304347826,13276.986666666668,83448.005,1,166896.01,1
704,France,thirties_Female,3954.517878787879,130499.09,37402.18,1,74804.36,0
470,Spain,forties_Female,2928.668958333333,20082.301428571427,116971.05,1,116971.05,0
688,Germany,thirties_Female,2677.2229411764706,9102.558,81891.5,1,163783.0,0
685,France,thirties_Female,3631.505757575758,59919.845,23407.04333333333,1,70221.13,1
567,France,thirties_Female,3312.569736842105,62938.825,53920.885,1,107841.77,0
720,Spain,sixties_Male,714.8871875,11438.195,39811.64,0,79623.28,1
609,France,thirties_Male,3122.5310256410257,30444.6775,138399.67,1,138399.67,0
521,Germany,forties_Female,2611.195306122449,42649.52333333334,182765.14,1,182765.14,0
556,France,thirties_Female,3994.656333333333,14979.96125,93324.095,1,186648.19,0
662,Germany,thirties_Male,3842.889333333333,19214.446666666667,74793.96,1,149587.92,0
704,Germany,forties_Male,1514.1026829268292,6207.821,64525.335,0,129050.67,0
750,France,thirties_Female,3153.676052631579,59919.845,23882.495,0,47764.99,0
619,Spain,thirties_Female,5481.4415625,35081.226,86396.215,1,172792.43,1
468,Spain,twenties_Male,5063.201923076923,65821.625,64436.16,0,64436.16,0
435,Germany,forties_Male,3448.628409090909,37934.9125,167461.5,0,167461.5,0
529,France,forties_Male,2177.1244186046515,13373.764285714287,49174.33,0,98348.66,0
702,Germany,sixties_Female,2309.9590000000003,23099.59,20768.295,1,41536.59,1
608,France,forties_Female,2922.919268292683,19973.281666666662,36231.125,1,72462.25,0
576,France,forties_Male,2995.99225,11983.969,56232.595,0,112465.19,1
666,France,twenties_Female,3156.48925925926,42612.605,64511.44,1,64511.44,0
730,France,thirties_Female,4131.924722222222,16527.698888888888,45915.375,0,91830.75,0
647,Germany,fifties_Male,2500.252307692308,16251.64,190806.36,1,190806.36,1
516,Spain,twenties_Female,4438.507037037037,59919.845,112311.15,1,112311.15,0
711,France,eighties_Female,1479.5023456790125,17119.955714285716,36138.12,1,72276.24,0
736,France,fifties_Male,2069.0642592592594,13966.18375,42460.245,1,84920.49,0
768,France,thirties_Female,5004.706666666667,30028.24,8674.28,0,17348.56,0
427,Spain,forties_Male,2995.99225,13315.521111111111,41435.375,1,82870.75,0
686,Spain,forties_Female,2549.7806382978724,17119.955714285716,32080.69,0,32080.69,1
690,France,forties_Female,2853.3259523809525,19973.281666666662,60256.04,1,120512.08,0
647,Spain,twenties_Female,4132.403103448276,39946.56333333333,89516.34,0,179032.68,0
714,France,thirties_Male,3423.991142857143,29959.9225,47811.64,1,95623.28,0
736,Germany,thirties_Female,2886.504722222222,11546.018888888888,110035.88,1,110035.88,1
608,France,thirties_Female,2610.9667647058823,17754.574,168822.01,1,168822.01,0
809,France,thirties_Female,3072.812564102564,19973.281666666662,77705.75,0,77705.75,0
745,France,forties_Female,3279.61675,18740.667142857143,49815.62,1,49815.62,0
781,France,thirties_Male,3100.2839473684207,39270.26333333333,65632.33,1,65632.33,1
527,France,thirties_Male,3865.796451612903,23967.938,169361.89,0,169361.89,0
595,Germany,thirties_Female,2889.5690625,92466.21,4721.3,0,4721.3,0
850,Germany,thirties_Female,2703.7144736842106,34247.05,11987.425,1,23974.85,0
569,France,thirties_Male,4831.238918918919,17875.584,199929.17,0,199929.17,0
728,France,forties_Male,2786.969534883721,14979.96125,20011.85,0,40023.7,0
473,Germany,thirties_Female,4581.3203125,24433.70833333333,36473.475,1,72946.95,0
738,France,twenties_Male,4132.403103448276,39946.56333333333,85210.565,1,170421.13,0
659,France,thirties_Male,3423.991142857143,17119.955714285716,29439.555,1,58879.11,0
597,Spain,thirties_Male,3044.807105263158,16528.952857142856,12529.525,1,25059.05,0
445,Germany,sixties_Female,2256.644426229508,45885.10333333333,29909.84,1,29909.84,0
671,France,twenties_Female,4132.403103448276,29959.9225,79021.555,0,158043.11,0
656,Spain,thirties_Female,1761.0979411764706,8553.904285714287,14032.62,0,14032.62,1
658,France,thirties_Male,3228.456129032258,16680.356666666667,49809.88,1,49809.88,0
698,Germany,fifties_Male,2063.5459615384616,9754.944545454546,9602.106666666668,0,28806.32,1
655,Spain,thirties_Male,3153.676052631579,11983.969,90490.33,1,90490.33,0
772,Spain,forties_Male,2342.249268292683,8730.201818181818,75825.57,1,75825.57,0
681,Spain,thirties_Male,3631.505757575758,10894.517272727271,158336.36,0,158336.36,0
688,Germany,twenties_Male,4984.603448275862,14455.35,71727.475,0,143454.95,0
633,Germany,forties_Male,2154.32025,14362.135,58639.745,1,117279.49,0
735,France,seventies_Male,1641.639589041096,11983.969,114283.33,1,114283.33,0
521,Germany,twenties_Female,3007.337931034483,29070.93333333333,994.86,1,994.86,0
541,France,thirties_Male,3328.880277777778,19973.281666666662,62397.92,0,124795.84,0
612,Germany,thirties_Female,3630.581111111111,43566.973333333335,38796.4,0,77592.8,0
562,France,sixties_Male,1932.898225806452,29959.9225,52993.005,0,105986.01,0
703,France,thirties_Female,3744.9903125,17119.955714285716,16803.26,0,33606.52,0
710,Spain,twenties_Male,5210.421304347826,17119.955714285716,67094.055,1,134188.11,0
731,Spain,forties_Female,4283.1495,28554.33,159718.27,1,159718.27,1
703,Spain,fifties_Male,1602.2572413793102,18586.184,85148.78,1,85148.78,0
618,France,forties_Female,2995.99225,119839.69,119059.13,0,119059.13,0
689,France,twenties_Female,2674.372068965517,38778.395,61499.13,1,122998.26,0
718,France,thirties_Male,3117.4024242424243,12859.285,117841.06,0,117841.06,0
608,France,thirties_Male,3948.47,24348.89833333333,80296.705,0,160593.41,0
749,Spain,thirties_Male,3524.6967647058823,39946.56333333333,174189.04,0,174189.04,1
753,Spain,fifties_Male,1564.93568627451,15962.344,34130.135,1,68260.27,1
630,Spain,thirties_Male,2704.454871794872,9588.521818181818,58854.88,0,58854.88,1
693,Germany,forties_Female,2835.533023255814,60963.96,87994.95,0,87994.95,1
838,Spain,forties_Female,1541.77975,8810.17,150659.35,1,150659.35,1
756,Germany,thirties_Female,3829.8235897435898,24893.853333333333,54549.195,1,109098.39,0
775,France,twenties_Female,5641.087777777778,30461.874,104112.0,0,104112.0,0
635,France,thirties_Female,3631.505757575758,19973.281666666662,61474.855,0,122949.71,0
705,Spain,thirties_Male,3100.8136111111107,55814.645,21807.16,1,21807.16,0
481,France,forties_Male,2995.99225,29959.9225,32319.93,1,32319.93,0
727,Spain,forties_Female,1965.240408163265,12037.0975,190457.87,0,190457.87,1
595,France,twenties_Male,4791.5215,19166.086,177738.98,0,177738.98,0
535,France,thirties_Female,3576.8244736842103,135919.33,80425.65,0,80425.65,0
578,France,fifties_Male,3151.9769491525426,16906.05818181818,9445.42,0,9445.42,1
597,France,twenties_Female,4132.403103448276,19973.281666666662,87412.785,1,174825.57,0
449,France,twenties_Female,5706.651904761905,14979.96125,87871.96,0,175743.92,0
850,Germany,forties_Female,2145.228604651162,10249.425555555556,27474.865,0,54949.73,0
494,France,thirties_Female,3220.773142857143,11272.706,91876.455,0,183752.91,0
676,France,thirties_Female,2951.751176470588,11151.06,46038.28,0,46038.28,0
818,Germany,forties_Male,2448.872093023256,9572.863636363636,78941.59,1,78941.59,0
712,Spain,forties_Male,2510.992222222222,16142.092857142856,198398.68,0,198398.68,0
672,Germany,forties_Male,2225.647,17805.176,94446.095,0,188892.19,0
636,France,thirties_Male,2727.947714285714,9547.817,169286.74,0,169286.74,0
698,France,thirties_Male,3238.9105405405408,13315.521111111111,72502.195,0,145004.39,0
597,Germany,forties_Female,2770.406046511628,14890.9325,27904.96,0,55809.92,0
717,France,twenties_Male,4578.813928571429,25641.358,54272.12,1,54272.12,0
614,France,forties_Male,2445.7079591836737,59919.845,96220.27,0,192440.54,0
708,Germany,twenties_Female,3105.786086956522,14286.616,103697.57,0,103697.57,0
507,Germany,thirties_Male,3283.731111111111,11821.432,39703.34333333333,0,119110.03,1
581,France,twenties_Female,3787.337407407407,17043.018333333333,97340.8,0,194681.6,0
579,Spain,thirties_Female,3896.4938461538463,50654.420000000006,79474.315,0,158948.63,0
504,Spain,forties_Female,3560.1052173913044,54588.28,165122.55,1,165122.55,1
737,France,thirties_Female,4017.23,16068.92,94701.355,1,189402.71,0
540,Spain,thirties_Female,3811.572258064517,10741.703636363636,158027.57,1,158027.57,0
609,France,thirties_Male,3703.7628125,14815.05125,3815.48,0,3815.48,0
778,France,twenties_Male,4993.3204166666665,23967.938,81404.6,1,162809.2,0
621,France,forties_Male,4095.58425,14893.033636363636,89519.47,0,89519.47,0
665,Germany,sixties_Male,1658.2473015873015,13058.6975,25165.36,1,25165.36,1
608,France,forties_Female,2549.7806382978724,17119.955714285716,126012.57,1,126012.57,0
680,Spain,thirties_Male,3328.880277777778,14979.96125,10054.605,0,20109.21,0
663,Germany,forties_Female,3081.0191304347827,47242.293333333335,58257.23,1,58257.23,0
627,Germany,thirties_Female,3938.656,45950.98666666666,172269.21,1,172269.21,1
607,France,twenties_Male,4609.218846153846,59919.845,29818.2,0,29818.2,0
681,France,forties_Female,3583.727906976744,17122.255555555555,114659.81,0,114659.81,0
766,France,forties_Female,2663.1042222222222,17119.955714285716,73592.37,0,147184.74,0
694,France,thirties_Male,3994.656333333333,39946.56333333333,5013.136666666666,1,15039.41,0
411,France,fifties_Female,2219.2535185185184,11983.969,76621.49,1,76621.49,0
742,France,thirties_Male,3589.870769230769,15556.106666666668,92985.78,1,92985.78,0
673,Spain,forties_Male,2956.58046511628,14125.884444444446,6009.27,1,6009.27,1
529,France,sixties_Male,1964.5850819672128,59919.845,95685.485,1,191370.97,0
519,France,thirties_Female,3298.12,15666.07,188225.67,0,188225.67,0
573,France,thirties_Male,3423.991142857143,11983.969,5871.945,0,11743.89,0
453,Germany,twenties_Female,4999.523214285714,34996.6625,136846.75,0,136846.75,0
798,Germany,thirties_Female,3071.4810256410256,17112.53714285714,164248.33,1,164248.33,0
693,Spain,thirties_Female,3163.413529411765,9777.823636363635,77315.675,0,154631.35,0
637,France,forties_Female,2723.6293181818182,39946.56333333333,74832.825,0,149665.65,0
672,France,forties_Male,2549.7806382978724,59919.845,91574.92,0,91574.92,0
597,France,twenties_Female,5096.641071428572,142705.95,127233.39,0,127233.39,0
543,France,forties_Male,2853.3259523809525,14979.96125,56650.47,1,56650.47,0
695,Spain,fifties_Female,2139.9944642857145,23967.938,42322.38,0,84644.76,0
584,France,thirties_Male,4617.541142857143,23087.70571428572,74119.08,1,148238.16,0
652,Germany,fifties_Female,2006.0896551724136,29088.3,96751.45,1,193502.9,0
601,France,thirties_Male,1579.310789473684,12002.762,38020.05,1,38020.05,0
628,Spain,twenties_Male,4279.988928571429,23967.938,88375.405,1,176750.81,0
607,Germany,thirties_Male,4508.5021875,14427.207,88290.315,0,176580.63,0
646,France,forties_Female,2605.210652173913,13315.521111111111,66529.575,0,133059.15,0
572,France,thirties_Male,3923.222333333333,16813.81,100843.82,0,100843.82,0
801,Spain,fifties_Male,1378.5277586206896,39977.305,15242.095,1,30484.19,0
597,France,twenties_Female,5768.822692307693,16665.48777777778,42330.58,0,42330.58,0
613,France,forties_Male,3108.4975,15542.4875,193309.58,0,193309.58,0
529,Germany,twenties_Male,4681.358620689655,27151.88,112813.79,0,112813.79,1
794,Spain,thirties_Female,3238.9105405405408,11983.969,34004.425,0,68008.85,0
557,France,thirties_Male,2443.3529411764707,20768.5,132673.22,0,132673.22,0
499,France,twenties_Female,5064.021785714285,28358.522,22001.91,1,22001.91,0
544,France,twenties_Female,4609.218846153846,17119.955714285716,100200.4,0,100200.4,1
739,France,thirties_Female,3994.656333333333,17119.955714285716,122604.44,0,122604.44,0
458,Germany,forties_Female,2485.351627906977,53435.06,50282.185,0,100564.37,0
528,France,thirties_Male,3902.019032258064,12096.259,5419.31,0,5419.31,0
773,Spain,fifties_Male,2349.797843137255,23967.938,61793.915,0,123587.83,1
646,France,thirties_Female,3994.656333333333,19973.281666666662,6967.66,0,13935.32,0
564,France,thirties_Male,3565.392580645161,110527.17,87060.77,1,87060.77,0
624,Germany,fifties_Female,2571.604423076923,133723.43,4859.59,0,4859.59,1
682,France,fifties_Female,2166.74,18778.41333333333,21085.17,0,21085.17,1
726,France,forties_Female,2723.6293181818182,39946.56333333333,13366.93,1,26733.86,0
560,France,twenties_Male,4836.846666666667,58042.16,89734.7,0,89734.7,0
382,Spain,thirties_Male,3328.880277777778,119839.69,179540.73,1,179540.73,1
457,Spain,thirties_Female,3153.676052631579,17119.955714285716,86609.545,0,173219.09,0
673,France,thirties_Female,3238.9105405405408,10894.517272727271,18705.675,1,37411.35,0
584,France,forties_Female,2061.04375,16488.35,80852.11,0,80852.11,0
629,France,thirties_Female,3072.812564102564,10894.517272727271,21587.245,1,43174.49,1
584,Germany,thirties_Female,3626.2648648648646,12197.436363636363,17731.7775,1,70927.11,1
724,France,thirties_Male,3994.656333333333,10894.517272727271,27132.775,1,54265.55,0
644,France,thirties_Male,3865.796451612903,19973.281666666662,20936.085,1,41872.17,0
676,Germany,forties_Female,2592.549583333333,41480.793333333335,15068.53,0,15068.53,1
499,France,thirties_Male,3865.796451612903,23967.938,25950.49,0,25950.49,0
598,France,sixties_Male,1997.328166666667,23967.938,197727.14,0,197727.14,1
655,Germany,thirties_Female,2942.2367567567567,21772.552,79555.08,0,79555.08,1
559,France,twenties_Male,5039.265357142857,35274.8575,15607.27,1,15607.27,0
543,France,sixties_Female,1923.0398507462687,128843.67,134612.48,1,134612.48,0
679,France,thirties_Male,2226.7592307692307,86843.61,159830.58,1,159830.58,0
594,Germany,thirties_Female,3752.3428125,24014.994,81480.895,1,162961.79,0
586,France,twenties_Male,4823.400000000001,21705.3,96213.58,1,192427.16,0
776,France,thirties_Female,3865.796451612903,19973.281666666662,46323.97,0,92647.94,0
699,France,thirties_Male,2813.445641025641,36574.793333333335,180022.39,1,180022.39,0
847,Germany,thirties_Female,3192.6694285714284,18623.905,183584.14,1,183584.14,0
582,Germany,thirties_Male,3465.976285714285,13478.796666666669,14375.335,1,28750.67,0
648,France,thirties_Male,2176.244210526316,7517.9345454545455,74846.67,0,74846.67,0
618,France,forties_Female,904.1108163265308,4430.143,29909.766666666663,1,89729.3,1
543,France,thirties_Female,4461.869032258064,27663.588,61843.73,0,61843.73,0
642,Germany,forties_Male,2463.032857142857,24137.722,24770.22,0,24770.22,1
462,France,twenties_Male,6552.352592592592,35382.704,80587.27,0,80587.27,0
640,Spain,forties_Male,1894.62,12721.02,116286.25,0,116286.25,0
740,Germany,forties_Male,2857.9695,22863.756,64666.845,0,129333.69,1
773,France,fifties_Female,2396.7938,23967.938,64686.47,0,129372.94,0
583,Germany,thirties_Female,2961.0484375,11844.19375,9074.515,1,18149.03,0
589,Spain,forties_Female,2605.210652173913,10894.517272727271,84184.685,1,168369.37,0
509,France,thirties_Male,3423.991142857143,13315.521111111111,33715.64,1,67431.28,0
612,Germany,thirties_Male,3328.7728125,10652.073,88546.08,0,177092.16,0
505,Spain,thirties_Male,3621.794324324325,134006.39,93736.69,1,93736.69,0
546,Germany,twenties_Female,5313.508000000001,33209.425,131647.31,0,131647.31,0
681,France,forties_Female,2940.2265853658537,120549.29,87861.155,0,175722.31,0
762,France,twenties_Male,6971.6275,69716.275,85606.83,1,85606.83,0
786,Spain,twenties_Male,2789.497931034483,10111.93,32472.785,0,64945.57,0
629,Spain,thirties_Male,3524.6967647058823,17119.955714285716,95173.86,0,190347.72,0
787,Spain,thirties_Female,4401.198974358975,21455.845,100791.36,1,100791.36,0
713,Spain,forties_Male,2598.1359523809524,109121.71,167873.49,1,167873.49,0
541,France,thirties_Female,2816.53358974359,15692.115714285714,25289.23,0,25289.23,0
451,France,thirties_Female,4546.187741935484,17616.4775,20388.77,1,20388.77,0
644,Spain,forties_Male,2445.7079591836737,10894.517272727271,72544.82,1,145089.64,0
686,France,thirties_Male,3744.9903125,17119.955714285716,89546.63,1,179093.26,0
847,Germany,forties_Female,2476.670975609756,25385.8775,4006.2925,0,16025.17,1
765,Germany,thirties_Male,2775.912702702703,12838.59625,9087.81,0,9087.81,0
678,Germany,thirties_Female,4027.0516216216215,16555.656666666666,10736.21,1,21472.42,0
539,France,twenties_Male,4172.993,83459.86,146752.67,1,146752.67,0
800,France,forties_Female,1897.32775,18973.2775,66281.115,0,132562.23,0
799,Germany,thirties_Female,4292.194871794872,20924.45,69768.715,1,139537.43,0
629,France,sixties_Female,1964.5850819672128,17119.955714285716,66836.305,1,133672.61,0
734,Germany,fifties_Female,1370.828653846154,10183.298571428571,19492.185,1,38984.37,0
542,France,thirties_Female,3865.796451612903,29959.9225,57608.795,1,115217.59,0
414,Spain,sixties_Male,1997.328166666667,29959.9225,46922.41,1,93844.82,0
675,France,thirties_Female,2737.286315789474,52008.44,22068.83,0,22068.83,1
683,France,thirties_Female,3358.330526315789,21269.426666666663,123846.07,0,123846.07,0
748,France,thirties_Male,4835.55875,25789.646666666667,86319.065,1,172638.13,0
596,Spain,twenties_Male,4132.403103448276,39946.56333333333,795.595,1,1591.19,0
642,France,thirties_Male,3585.0374285714283,25095.262,91775.51,1,91775.51,0
499,France,twenties_Female,8405.289523809523,44127.77,153920.22,1,153920.22,0
649,Spain,forties_Female,2357.091063829788,12309.253333333334,71420.16,1,71420.16,0
739,France,forties_Male,3372.4504761904764,47214.30666666667,86074.88,0,172149.76,0
616,France,thirties_Male,3865.796451612903,59919.845,27353.375,1,54706.75,0
560,Spain,thirties_Female,3631.505757575758,11983.969,183358.21,1,183358.21,0
427,Germany,forties_Male,1801.9409523809525,37840.76,57098.0,1,57098.0,0
435,France,fifties_Male,2219.2535185185184,29959.9225,156910.46,0,156910.46,1
633,France,twenties_Male,4132.403103448276,14979.96125,130224.73,1,130224.73,0
443,France,thirties_Male,4603.184285714287,23015.92142857143,13946.66,0,13946.66,0
727,France,sixties_Male,1932.898225806452,19973.281666666662,19326.48,1,38652.96,0
674,France,forties_Female,1610.9931111111111,10356.384285714286,140041.78,1,140041.78,0
661,France,thirties_Female,4321.429032258065,33491.075,166187.1,1,166187.1,0
619,Spain,thirties_Male,3524.6967647058823,59919.845,139919.38,0,139919.38,0
562,France,twenties_Female,4438.507037037037,29959.9225,14068.515,0,28137.03,0
633,France,sixties_Male,2577.073442622951,39300.37,50368.63,1,50368.63,0
