credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
566,Very poor,France,34,thirties,Male,thirties_Male,4,119839.69,zero,3524.6967647058823,29959.9225,1,0,188135.69,0,188135.69,very high,0
732,Good,France,26,twenties,Male,twenties_Male,8,119839.69,zero,4609.218846153846,14979.96125,2,1,77182.33,0,154364.66,very high,0
697,Fair,France,42,forties,Female,forties_Female,11,119839.69,zero,2853.3259523809525,10894.517272727273,2,1,30656.075,0,61312.15,high,0
555,Very poor,France,29,twenties,Male,twenties_Male,5,128744.04,rest,4439.449655172413,25748.807999999997,1,1,47454.93,1,47454.93,medium,0
584,Very poor,Germany,62,sixties,Female,sixties_Female,10,137727.34,rest,2221.408709677419,13772.734,2,0,60551.45,1,121102.9,very high,0
705,Fair,Germany,44,forties,Female,forties_Female,11,106731.58,rest,2425.717727272727,9702.870909090909,1,1,137419.87,0,137419.87,very high,1
688,Fair,France,38,thirties,Female,thirties_Female,8,123544.21,rest,3251.163421052632,15443.02625,1,1,157664.02,1,157664.02,very high,0
626,Poor,France,37,thirties,Female,thirties_Female,3,133968.96,rest,3620.7827027027024,44656.32,2,1,74344.825,0,148689.65,very high,0
636,Poor,Spain,76,seventies,Male,seventies_Male,10,126534.6,rest,1664.9289473684212,12653.460000000001,1,1,39789.62,1,39789.62,medium,0
719,Fair,Spain,35,thirties,Female,thirties_Female,9,119839.69,zero,3423.991142857143,13315.521111111111,1,1,165162.4,1,165162.4,very high,0
706,Fair,Spain,30,thirties,Male,thirties_Male,7,87609.68,rest,2920.3226666666665,12515.66857142857,2,0,68837.275,0,137674.55,very high,1
731,Good,Spain,41,forties,Male,forties_Male,4,119839.69,zero,2922.919268292683,29959.9225,2,1,50685.86,0,101371.72,very high,0
738,Good,Spain,49,forties,Male,forties_Male,4,119839.69,zero,2445.7079591836737,29959.9225,3,1,21688.826666666668,1,65066.48,high,1
426,Very poor,France,34,thirties,Male,thirties_Male,10,119839.69,zero,3524.6967647058823,11983.969000000001,2,1,53938.455,0,107876.91,very high,0
622,Poor,Spain,36,thirties,Female,thirties_Female,1,108960.0,rest,3026.6666666666665,108960.0,2,1,55590.15,0,111180.3,very high,1
701,Fair,Spain,30,thirties,Female,thirties_Female,3,119839.69,zero,3994.656333333333,39946.56333333333,2,1,57825.315,0,115650.63,very high,0
512,Very poor,France,51,fifties,Male,fifties_Male,7,144953.31,rest,2842.2217647058824,20707.615714285716,1,1,165035.17,1,165035.17,very high,0
635,Poor,France,41,forties,Male,forties_Male,5,103544.88,rest,2525.4848780487805,20708.976000000002,2,1,96873.275,0,193746.55,very high,0
685,Fair,France,33,thirties,Male,thirties_Male,7,119839.69,zero,3631.505757575758,17119.955714285716,1,1,58458.26,0,58458.26,medium,0
609,Poor,France,53,fifties,Male,fifties_Male,8,119839.69,zero,2261.1262264150946,14979.96125,2,0,26166.425,1,52332.85,medium,0
598,Very poor,Germany,38,thirties,Male,thirties_Male,2,101487.18,rest,2670.7152631578947,50743.59,1,1,75959.1,1,75959.1,high,1
708,Fair,France,52,fifties,Male,fifties_Male,11,105355.81,rest,2026.0732692307693,9577.800909090909,1,1,123.07,0,123.07,low,1
574,Very poor,Spain,36,thirties,Male,thirties_Male,5,77967.5,rest,2165.7638888888887,15593.5,1,1,167066.95,0,167066.95,very high,1
629,Poor,France,44,forties,Male,forties_Male,6,119839.69,zero,2723.6293181818182,19973.281666666666,4,0,29393.1475,0,117572.59,very high,1
422,Very poor,Spain,54,fifties,Female,fifties_Female,5,119839.69,zero,2219.2535185185184,23967.938000000002,2,1,3583.355,1,7166.71,low,0
656,Poor,Spain,28,twenties,Male,twenties_Male,9,120047.77,rest,4287.420357142857,13338.641111111112,1,1,137173.39,1,137173.39,very high,0
697,Fair,France,32,thirties,Male,thirties_Male,8,175464.85,rest,5483.2765625,21933.10625,3,1,38814.14,0,116442.42,very high,1
718,Fair,France,52,fifties,Male,fifties_Male,9,79475.3,rest,1528.371153846154,8830.58888888889,3,1,10807.106666666668,1,32421.32,low,1
586,Very poor,Germany,37,thirties,Male,thirties_Male,9,167735.69,rest,4533.397027027027,18637.29888888889,2,0,52332.895,1,104665.79,very high,0
481,Very poor,Spain,37,thirties,Female,thirties_Female,9,119839.69,zero,3238.9105405405408,13315.521111111111,2,1,22107.93,0,44215.86,medium,0
749,Good,France,33,thirties,Female,thirties_Female,2,74385.98,rest,2254.120606060606,37192.99,1,1,20164.47,0,20164.47,low,0
561,Very poor,Germany,49,forties,Male,forties_Male,6,94754.0,rest,1933.7551020408164,15792.333333333334,1,1,26691.31,1,26691.31,low,0
676,Fair,Spain,27,twenties,Male,twenties_Male,5,119839.69,zero,4438.507037037037,23967.938000000002,1,0,107955.67,1,107955.67,very high,0
615,Poor,Germany,43,forties,Male,forties_Male,4,86920.86,rest,2021.4153488372087,21730.215,1,1,150048.37,1,150048.37,very high,0
582,Very poor,France,39,thirties,Female,thirties_Female,2,132077.48,rest,3386.6020512820514,66038.74,2,1,96127.575,0,192255.15,very high,0
601,Poor,France,40,forties,Male,forties_Male,11,127847.86,rest,3196.1965,11622.532727272728,1,0,173245.68,0,173245.68,very high,0
708,Fair,France,34,thirties,Male,thirties_Male,4,119839.69,zero,3524.6967647058823,29959.9225,1,0,121457.88,1,121457.88,very high,1
708,Fair,Germany,42,forties,Male,forties_Male,10,176702.36,rest,4207.199047619048,17670.235999999997,2,1,52402.37,1,104804.74,very high,0
797,Excellent,Germany,33,thirties,Female,thirties_Female,11,83555.58,rest,2531.9872727272727,7595.961818181819,1,0,69767.14,0,69767.14,high,0
682,Fair,France,26,twenties,Male,twenties_Male,9,119839.69,zero,4609.218846153846,13315.521111111111,2,1,89186.715,0,178373.43,very high,0
694,Fair,Spain,39,thirties,Female,thirties_Female,10,119839.69,zero,3072.812564102564,11983.969000000001,2,0,49962.02,0,99924.04,high,0
490,Very poor,France,40,forties,Female,forties_Female,2,119839.69,zero,2995.99225,59919.845,1,1,49594.19,1,49594.19,medium,1
828,Excellent,Spain,42,forties,Male,forties_Male,11,119839.69,zero,2853.3259523809525,10894.517272727273,1,1,186071.14,1,186071.14,very high,0
594,Very poor,Spain,38,thirties,Female,thirties_Female,8,96858.35,rest,2548.903947368421,12107.29375,1,1,77511.45,0,77511.45,high,0
579,Very poor,Spain,33,thirties,Male,thirties_Male,2,119839.69,zero,3631.505757575758,59919.845,2,1,27408.285,1,54816.57,medium,0
723,Good,France,35,thirties,Female,thirties_Female,1,119839.69,zero,3423.991142857143,119839.69,2,0,30645.495,1,61290.99,high,0
619,Poor,Germany,42,forties,Female,forties_Female,9,132796.04,rest,3161.8104761904765,14755.115555555556,3,1,63940.45,1,191821.35,very high,1
794,Excellent,Spain,30,thirties,Female,thirties_Female,2,154970.54,rest,5165.684666666667,77485.27,1,0,156768.45,1,156768.45,very high,0
674,Fair,Germany,44,forties,Male,forties_Male,4,88902.21,rest,2020.504772727273,22225.5525,1,1,73731.32,0,73731.32,high,0
418,Very poor,France,28,twenties,Male,twenties_Male,8,98738.92,rest,3526.39,12342.365,1,1,122190.22,0,122190.22,very high,0
502,Very poor,France,33,thirties,Male,thirties_Male,9,119839.69,zero,3631.505757575758,13315.521111111111,2,1,61754.505,1,123509.01,very high,0
678,Fair,France,50,fifties,Female,fifties_Female,7,119839.69,zero,2396.7938,17119.955714285716,1,1,8199.5,0,8199.5,low,0
599,Very poor,Germany,40,forties,Male,forties_Male,11,137456.28,rest,3436.407,12496.025454545454,2,1,7056.555,1,14113.11,low,0
736,Good,France,29,twenties,Male,twenties_Male,5,119839.69,zero,4132.403103448276,23967.938000000002,2,0,25852.505,0,51705.01,medium,0
430,Very poor,France,60,sixties,Female,sixties_Female,8,73937.02,rest,1232.2836666666667,9242.1275,1,1,161937.62,0,161937.62,very high,1
537,Very poor,France,45,forties,Female,forties_Female,8,158621.04,rest,3524.9120000000003,19827.63,1,1,120892.96,0,120892.96,very high,1
683,Fair,Spain,30,thirties,Male,thirties_Male,2,113257.2,rest,3775.24,56628.6,1,1,65035.02,1,65035.02,high,0
828,Excellent,France,31,thirties,Male,thirties_Male,10,119839.69,zero,3865.796451612903,11983.969000000001,1,0,164257.37,1,164257.37,very high,0
691,Fair,France,29,twenties,Female,twenties_Female,10,116536.43,rest,4018.497586206896,11653.643,1,1,51987.99,0,51987.99,medium,0
608,Poor,Spain,28,twenties,Female,twenties_Female,5,119839.69,zero,4279.988928571429,23967.938000000002,2,1,5449.815,0,10899.63,low,1
691,Fair,France,60,sixties,Female,sixties_Female,7,101070.69,rest,1684.5115,14438.67,1,1,177355.8,0,177355.8,very high,1
718,Fair,Spain,39,thirties,Male,thirties_Male,7,119839.69,zero,3072.812564102564,17119.955714285716,2,0,31944.55,1,63889.1,high,0
680,Fair,Germany,31,thirties,Female,thirties_Female,4,127331.46,rest,4107.466451612903,31832.865,3,1,58811.2,1,176433.6,very high,0
838,Excellent,Spain,41,forties,Female,forties_Female,6,119839.69,zero,2922.919268292683,19973.281666666666,2,1,40656.755,0,81313.51,high,0
695,Fair,Spain,31,thirties,Female,thirties_Female,6,119839.69,zero,3865.796451612903,19973.281666666666,2,0,6999.44,1,13998.88,low,0
681,Fair,France,46,forties,Male,forties_Male,1,105969.42,rest,2303.683043478261,105969.42,1,1,5771.56,0,5771.56,low,0
762,Good,France,36,thirties,Male,thirties_Male,6,119547.46,rest,3320.762777777778,19924.576666666668,1,1,42693.65,1,42693.65,medium,0
751,Good,Spain,38,thirties,Male,thirties_Male,8,119839.69,zero,3153.676052631579,14979.96125,2,0,45419.805,0,90839.61,high,0
678,Fair,Spain,28,twenties,Male,twenties_Male,6,138668.18,rest,4952.435,23111.36333333333,1,1,54144.01,1,54144.01,medium,0
634,Poor,France,37,thirties,Female,thirties_Female,8,51582.5,rest,1394.1216216216217,6447.8125,2,1,92156.44,1,184312.88,very high,0
749,Good,France,37,thirties,Male,thirties_Male,8,119839.69,zero,3238.9105405405408,14979.96125,2,1,10153.395,0,20306.79,low,0
590,Very poor,Spain,37,thirties,Male,thirties_Male,7,169902.92,rest,4591.970810810812,24271.845714285715,1,1,128256.18,1,128256.18,very high,0
610,Poor,France,27,twenties,Female,twenties_Female,5,87262.4,rest,3231.9407407407407,17452.48,2,1,91360.035,0,182720.07,very high,0
502,Very poor,France,33,thirties,Male,thirties_Male,8,119839.69,zero,3631.505757575758,14979.96125,2,0,2041.26,1,4082.52,low,0
578,Very poor,France,40,forties,Female,forties_Female,8,119839.69,zero,2995.99225,14979.96125,2,0,51116.865,0,102233.73,very high,0
547,Very poor,France,32,thirties,Female,thirties_Female,3,119839.69,zero,3744.9903125,39946.56333333333,2,1,66001.415,0,132002.83,very high,0
579,Very poor,France,27,twenties,Female,twenties_Female,10,119839.69,zero,4438.507037037037,11983.969000000001,2,1,63419.35,0,126838.7,very high,0
661,Fair,France,39,thirties,Male,thirties_Male,6,119839.69,zero,3072.812564102564,19973.281666666666,2,0,90730.73,0,181461.46,very high,0
794,Excellent,France,46,forties,Male,forties_Male,7,119839.69,zero,2605.210652173913,17119.955714285716,2,1,97662.87,0,195325.74,very high,0
719,Fair,France,61,sixties,Male,sixties_Male,6,119839.69,zero,1964.5850819672128,19973.281666666666,2,0,14566.215,1,29132.43,low,0
728,Good,France,69,sixties,Female,sixties_Female,2,119839.69,zero,1736.8071014492757,59919.845,2,1,65902.43,1,131804.86,very high,0
598,Very poor,Germany,19,teenager,Male,teenager_Male,4,150348.37,rest,7913.072105263158,37587.0925,1,1,173784.04,1,173784.04,very high,0
822,Excellent,Germany,46,forties,Female,forties_Female,4,115074.02,rest,2501.609130434783,28768.505,2,1,13124.93,0,26249.86,low,0
670,Fair,Spain,40,forties,Female,forties_Female,4,119839.69,zero,2995.99225,29959.9225,1,1,182650.15,1,182650.15,very high,0
850,Excellent,France,28,twenties,Male,twenties_Male,9,99986.98,rest,3570.9635714285714,11109.664444444445,1,1,196582.55,0,196582.55,very high,0
723,Good,Germany,68,sixties,Female,sixties_Female,4,110357.0,rest,1622.8970588235295,27589.25,1,0,141977.54,0,141977.54,very high,1
705,Fair,Germany,42,forties,Male,forties_Male,9,166685.92,rest,3968.712380952381,18520.65777777778,2,1,27656.755,1,55313.51,medium,0
677,Fair,Spain,40,forties,Male,forties_Male,8,95312.8,rest,2382.82,11914.1,1,1,62944.75,1,62944.75,high,0
736,Good,France,43,forties,Male,forties_Male,5,202443.47,rest,4707.987674418605,40488.694,1,1,72375.03,0,72375.03,high,0
661,Fair,Germany,47,forties,Female,forties_Female,1,109493.62,rest,2329.651489361702,109493.62,1,0,188324.01,0,188324.01,very high,1
501,Very poor,Germany,38,thirties,Male,thirties_Male,10,88977.39,rest,2341.5102631578948,8897.739,2,0,66701.535,1,133403.07,very high,0
516,Very poor,France,29,twenties,Female,twenties_Female,3,104982.57,rest,3620.0886206896553,34994.19,1,1,157378.5,0,157378.5,very high,0
517,Very poor,Germany,59,fifties,Female,fifties_Female,9,154110.99,rest,2612.0506779661014,17123.443333333333,2,1,50620.04,0,101240.08,very high,1
766,Good,France,32,thirties,Male,thirties_Male,7,185714.28,rest,5803.57125,26530.61142857143,1,1,102502.5,1,102502.5,very high,0
520,Very poor,Germany,23,twenties,Female,twenties_Female,4,116022.53,rest,5044.457826086957,29005.6325,2,1,18788.83,1,37577.66,medium,0
541,Very poor,France,46,forties,Male,forties_Male,7,119839.69,zero,2605.210652173913,17119.955714285716,2,1,41728.335,1,83456.67,high,0
790,Excellent,Germany,34,thirties,Female,thirties_Female,3,164011.48,rest,4823.86705882353,54670.49333333334,1,1,199420.41,0,199420.41,very high,0
797,Excellent,France,31,thirties,Male,thirties_Male,10,119839.69,zero,3865.796451612903,11983.969000000001,2,1,12374.445,1,24748.89,low,0
811,Excellent,France,40,forties,Male,forties_Male,2,101514.89,rest,2537.87225,50757.445,1,1,121765.0,1,121765.0,very high,0
722,Good,Spain,32,thirties,Female,thirties_Female,5,119839.69,zero,3744.9903125,23967.938000000002,2,1,56833.24,1,113666.48,very high,0
675,Fair,France,28,twenties,Male,twenties_Male,10,119839.69,zero,4279.988928571429,11983.969000000001,1,1,134110.93,0,134110.93,very high,0
660,Poor,Germany,39,thirties,Male,thirties_Male,10,134599.33,rest,3451.2648717948714,13459.932999999999,2,1,91547.935,0,183095.87,very high,0
566,Very poor,Spain,32,thirties,Male,thirties_Male,11,147511.26,rest,4609.726875,13410.114545454546,1,1,159891.03,1,159891.03,very high,0
768,Good,France,25,twenties,Male,twenties_Male,1,78396.08,rest,3135.8432000000003,78396.08,1,1,8316.19,1,8316.19,low,0
610,Poor,Spain,31,thirties,Female,thirties_Female,6,119839.69,zero,3865.796451612903,19973.281666666666,2,0,31868.18,0,63736.36,high,0
715,Fair,France,31,thirties,Female,thirties_Female,4,110581.29,rest,3567.138387096774,27645.3225,1,1,94715.24,1,94715.24,high,0
750,Good,Germany,42,forties,Male,forties_Male,9,151836.36,rest,3615.151428571429,16870.706666666665,2,1,34347.69,0,68695.38,high,0
431,Very poor,Germany,45,forties,Male,forties_Male,6,83624.55,rest,1858.3233333333333,13937.425000000001,2,0,18449.81,0,36899.62,medium,0
704,Fair,France,24,twenties,Male,twenties_Male,3,148197.15,rest,6174.881249999999,49399.049999999996,2,1,91387.54,0,182775.08,very high,0
535,Very poor,Spain,30,thirties,Female,thirties_Female,6,122924.75,rest,4097.491666666667,20487.458333333332,1,0,62390.59,0,62390.59,high,1
614,Poor,France,38,thirties,Female,thirties_Female,5,72594.0,rest,1910.368421052632,14518.8,1,1,76042.48,1,76042.48,high,0
748,Good,France,38,thirties,Male,thirties_Male,5,115221.36,rest,3032.141052631579,23044.272,1,0,70956.75,1,70956.75,high,0
492,Very poor,Germany,51,fifties,Male,fifties_Male,9,117808.74,rest,2309.975294117647,13089.86,2,1,33655.56,1,67311.12,high,0
573,Very poor,France,40,forties,Male,forties_Male,8,147754.68,rest,3693.867,18469.335,1,1,110454.46,1,110454.46,very high,0
706,Fair,Spain,53,fifties,Female,fifties_Female,4,119839.69,zero,2261.1262264150946,29959.9225,3,0,29493.006666666668,0,88479.02,high,1
680,Fair,France,31,thirties,Male,thirties_Male,11,113292.17,rest,3654.586129032258,10299.288181818181,1,1,122639.73,1,122639.73,very high,0
458,Very poor,Spain,36,thirties,Male,thirties_Male,6,119839.69,zero,3328.880277777778,19973.281666666666,2,1,39861.89,0,79723.78,high,0
612,Poor,Germany,44,forties,Male,forties_Male,3,115163.38,rest,2617.349545454545,38387.793333333335,1,1,97677.52,1,97677.52,high,1
809,Excellent,Germany,50,fifties,Male,fifties_Male,11,118098.62,rest,2361.9724,10736.238181818182,1,1,100720.02,1,100720.02,very high,1
590,Very poor,France,39,thirties,Male,thirties_Male,10,119839.69,zero,3072.812564102564,11983.969000000001,2,1,52365.26,1,104730.52,very high,0
602,Poor,France,35,thirties,Male,thirties_Male,9,119839.69,zero,3423.991142857143,13315.521111111111,1,1,22499.29,1,22499.29,low,0
540,Very poor,Spain,37,thirties,Male,thirties_Male,1,120825.7,rest,3265.5594594594595,120825.7,1,1,28257.89,0,28257.89,low,0
494,Very poor,France,25,twenties,Male,twenties_Male,7,119839.69,zero,4793.5876,17119.955714285716,2,0,54994.045,1,109988.09,very high,0
797,Excellent,France,29,twenties,Male,twenties_Male,2,119839.69,zero,4132.403103448276,59919.845,1,0,149991.32,1,149991.32,very high,0
526,Very poor,Germany,61,sixties,Male,sixties_Male,7,133845.28,rest,2194.1849180327868,19120.754285714287,2,1,22590.4,1,45180.8,medium,0
631,Poor,Spain,38,thirties,Male,thirties_Male,8,119839.69,zero,3153.676052631579,14979.96125,2,1,90802.925,0,181605.85,very high,0
576,Very poor,France,29,twenties,Female,twenties_Female,6,108541.04,rest,3742.7944827586207,18090.173333333332,1,1,126469.09,1,126469.09,very high,0
405,Very poor,France,39,thirties,Male,thirties_Male,11,119839.69,zero,3072.812564102564,10894.517272727273,1,1,160810.85,0,160810.85,very high,1
555,Very poor,France,30,thirties,Male,thirties_Male,2,119839.69,zero,3994.656333333333,59919.845,2,0,44073.43,0,88146.86,high,0
750,Good,Spain,37,thirties,Female,thirties_Female,3,113817.06,rest,3076.1367567567568,37939.02,1,0,88333.74,0,88333.74,high,0
665,Fair,France,28,twenties,Male,twenties_Male,9,137300.23,rest,4903.579642857143,15255.581111111112,1,1,90174.83,0,90174.83,high,0
640,Poor,Spain,37,thirties,Male,thirties_Male,6,158024.38,rest,4270.929189189189,26337.396666666667,1,1,81298.09,0,81298.09,high,0
457,Very poor,France,33,thirties,Female,thirties_Female,8,127837.54,rest,3873.864848484848,15979.6925,1,0,60013.17,1,60013.17,high,0
695,Fair,France,36,thirties,Male,thirties_Male,5,161533.0,rest,4487.027777777777,32306.6,1,1,100940.91,0,100940.91,very high,0
645,Poor,France,31,thirties,Male,thirties_Male,8,161171.7,rest,5199.087096774194,20146.4625,2,1,6299.97,0,12599.94,low,1
647,Poor,Spain,32,thirties,Male,thirties_Male,10,80958.36,rest,2529.94875,8095.836,1,1,128590.73,1,128590.73,very high,0
808,Excellent,Spain,25,twenties,Male,twenties_Male,8,119839.69,zero,4793.5876,14979.96125,2,0,11590.185,1,23180.37,low,0
641,Poor,France,33,thirties,Male,thirties_Male,3,146193.6,rest,4430.109090909091,48731.200000000004,2,1,27898.415,1,55796.83,medium,1
700,Fair,Spain,29,twenties,Male,twenties_Male,9,119839.69,zero,4132.403103448276,13315.521111111111,2,0,76048.51,1,152097.02,very high,0
660,Poor,Germany,26,twenties,Male,twenties_Male,5,115021.76,rest,4423.913846153846,23004.352,1,0,162443.05,1,162443.05,very high,0
615,Poor,Spain,41,forties,Male,forties_Male,2,126773.43,rest,3092.03487804878,63386.715,1,1,55551.26,1,55551.26,medium,0
705,Fair,Germany,40,forties,Female,forties_Female,4,92889.91,rest,2322.24775,23222.4775,1,1,109496.69,1,109496.69,very high,0
718,Fair,France,48,forties,Male,forties_Male,10,119839.69,zero,2496.660208333333,11983.969000000001,2,1,36052.815,1,72105.63,high,0
754,Good,France,61,sixties,Male,sixties_Male,6,146622.35,rest,2403.645081967213,24437.058333333334,1,1,41815.22,1,41815.22,medium,1
713,Fair,Germany,45,forties,Male,forties_Male,5,131038.14,rest,2911.9586666666664,26207.628,1,1,74005.04,0,74005.04,high,1
587,Very poor,France,46,forties,Female,forties_Female,7,88820.29,rest,1930.8758695652173,12688.612857142856,1,0,70224.34,0,70224.34,high,0
569,Very poor,Spain,31,thirties,Male,thirties_Male,2,115406.97,rest,3722.805483870968,57703.485,1,0,145528.22,0,145528.22,very high,0
568,Very poor,France,38,thirties,Female,thirties_Female,4,132951.92,rest,3498.7347368421056,33237.98,1,0,124486.28,1,124486.28,very high,0
634,Poor,Germany,74,seventies,Male,seventies_Male,6,108891.7,rest,1471.509459459459,18148.616666666665,1,1,10078.02,0,10078.02,low,0
770,Good,Germany,46,forties,Female,forties_Female,6,141788.63,rest,3082.3615217391307,23631.438333333335,2,0,82483.605,0,164967.21,very high,0
676,Fair,Spain,64,sixties,Female,sixties_Female,5,116954.32,rest,1827.41125,23390.864,1,1,91149.48,1,91149.48,high,0
723,Good,Germany,47,forties,Female,forties_Female,11,90450.0,rest,1924.468085106383,8222.727272727272,2,0,51689.655,0,103379.31,very high,1
614,Poor,Germany,39,thirties,Female,thirties_Female,9,125997.22,rest,3230.6979487179487,13999.691111111111,1,1,128049.34,1,128049.34,very high,1
601,Poor,Spain,41,forties,Female,forties_Female,4,119839.69,zero,2922.919268292683,29959.9225,2,1,27171.415,0,54342.83,medium,0
592,Very poor,France,60,sixties,Male,sixties_Male,10,119839.69,zero,1997.328166666667,11983.969000000001,4,1,3403.5025,1,13614.01,low,1
605,Poor,Spain,36,thirties,Female,thirties_Female,10,119839.69,zero,3328.880277777778,11983.969000000001,2,0,17760.815,1,35521.63,medium,0
752,Good,Spain,31,thirties,Female,thirties_Female,5,144637.86,rest,4665.737419354839,28927.571999999996,2,1,20248.36,0,40496.72,medium,0
677,Fair,France,29,twenties,Female,twenties_Female,4,86616.35,rest,2986.7706896551726,21654.0875,1,0,91903.9,0,91903.9,high,1
850,Excellent,France,31,thirties,Male,thirties_Male,9,119839.69,zero,3865.796451612903,13315.521111111111,2,1,89333.85,0,178667.7,very high,0
608,Poor,Germany,48,forties,Female,forties_Female,3,127924.25,rest,2665.0885416666665,42641.416666666664,2,1,16101.305,0,32202.61,low,0
786,Excellent,Spain,34,thirties,Female,thirties_Female,10,119839.69,zero,3524.6967647058823,11983.969000000001,2,1,58517.16,0,117034.32,very high,0
777,Good,France,29,twenties,Female,twenties_Female,10,131240.61,rest,4525.538275862068,13124.060999999998,1,1,163746.09,1,163746.09,very high,1
667,Fair,Spain,31,thirties,Male,thirties_Male,6,119839.69,zero,3865.796451612903,19973.281666666666,2,1,10173.345,1,20346.69,low,0
848,Excellent,Spain,35,thirties,Male,thirties_Male,6,120046.74,rest,3429.906857142857,20007.79,2,1,42355.325,0,84710.65,high,0
486,Very poor,France,39,thirties,Female,thirties_Female,9,97819.36,rest,2508.188717948718,10868.817777777778,1,0,120531.31,1,120531.31,very high,0
598,Very poor,Spain,64,sixties,Female,sixties_Female,2,62979.93,rest,984.06140625,31489.965,1,1,152273.57,1,152273.57,very high,0
506,Very poor,France,40,forties,Female,forties_Female,4,119839.69,zero,2995.99225,29959.9225,1,1,144345.58,1,144345.58,very high,0
612,Poor,Germany,46,forties,Male,forties_Male,10,161450.03,rest,3509.7832608695653,16145.003,1,1,96961.0,1,96961.0,high,1
545,Very poor,France,30,thirties,Male,thirties_Male,4,119839.69,zero,3994.656333333333,29959.9225,2,1,85153.715,0,170307.43,very high,0
793,Excellent,France,56,fifties,Male,fifties_Male,9,119496.25,rest,2133.8616071428573,13277.361111111111,2,1,14940.495,0,29880.99,low,0
682,Fair,France,30,thirties,Female,thirties_Female,10,119839.69,zero,3994.656333333333,11983.969000000001,2,1,97552.455,1,195104.91,very high,0
517,Very poor,France,62,sixties,Male,sixties_Male,2,43772.66,rest,706.0106451612904,21886.33,3,1,62585.41333333333,0,187756.24,very high,1
684,Fair,France,32,thirties,Male,thirties_Male,10,100249.41,rest,3132.7940625,10024.941,2,0,33799.845,1,67599.69,high,0
692,Fair,Spain,46,forties,Male,forties_Male,3,119839.69,zero,2605.210652173913,39946.56333333333,2,1,52991.545,1,105983.09,very high,0
740,Good,France,60,sixties,Female,sixties_Female,6,108028.08,rest,1800.468,18004.68,2,0,12990.21,0,25980.42,low,1
666,Fair,Germany,71,seventies,Male,seventies_Male,2,53013.29,rest,746.6660563380282,26506.645,2,1,56111.32,1,112222.64,very high,0
693,Fair,France,68,sixties,Male,sixties_Male,3,119839.69,zero,1762.3483823529411,39946.56333333333,2,1,29932.48,1,59864.96,medium,0
757,Good,Germany,33,thirties,Male,thirties_Male,2,122088.67,rest,3699.6566666666654,61044.335,1,1,42581.09,0,42581.09,medium,0
684,Fair,Germany,18,teenager,Male,teenager_Male,10,90544.0,rest,5030.222222222223,9054.4,1,0,4777.23,1,4777.23,low,0
691,Fair,Spain,35,thirties,Male,thirties_Male,7,119839.69,zero,3423.991142857143,17119.955714285716,2,0,89019.085,1,178038.17,very high,0
842,Excellent,France,44,forties,Male,forties_Male,4,141252.18,rest,3210.276818181818,35313.045,4,0,32130.29,1,128521.16,very high,1
482,Very poor,France,35,thirties,Female,thirties_Female,6,147813.05,rest,4223.23,24635.50833333333,2,0,54514.86,0,109029.72,very high,0
735,Good,France,55,fifties,Male,fifties_Male,7,134140.68,rest,2438.9214545454543,19162.954285714284,1,1,2267.88,0,2267.88,low,0
681,Fair,France,63,sixties,Female,sixties_Female,8,119839.69,zero,1902.2173015873016,14979.96125,2,1,27527.24,1,55054.48,medium,0
616,Poor,France,31,thirties,Female,thirties_Female,9,119839.69,zero,3865.796451612903,13315.521111111111,1,0,76456.17,1,76456.17,high,0
850,Excellent,France,35,thirties,Female,thirties_Female,3,128548.49,rest,3672.814,42849.496666666666,4,1,18869.7375,0,75478.95,high,1
635,Poor,France,43,forties,Male,forties_Male,11,122198.21,rest,2841.8188372093023,11108.928181818183,2,0,89572.27,1,179144.54,very high,0
638,Poor,Germany,42,forties,Male,forties_Male,9,145177.84,rest,3456.615238095238,16130.871111111112,1,1,193471.74,0,193471.74,very high,1
820,Excellent,Spain,31,thirties,Female,thirties_Female,3,94222.53,rest,3039.436451612903,31407.51,1,1,103570.8,0,103570.8,very high,0
694,Fair,Germany,58,fifties,Female,fifties_Female,2,143212.22,rest,2469.176206896552,71606.11,1,0,102628.56,0,102628.56,very high,1
713,Fair,France,41,forties,Male,forties_Male,4,119839.69,zero,2922.919268292683,29959.9225,2,1,27886.02,0,55772.04,medium,0
543,Very poor,Germany,41,forties,Male,forties_Male,7,143350.41,rest,3496.351463414634,20478.63,1,1,192070.16,1,192070.16,very high,1
649,Poor,France,41,forties,Female,forties_Female,4,130931.83,rest,3193.459268292683,32732.9575,1,1,144808.37,1,144808.37,very high,0
777,Good,France,30,thirties,Female,thirties_Female,5,137851.31,rest,4595.0436666666665,27570.262,1,1,5008.23,0,5008.23,low,1
561,Very poor,France,33,thirties,Male,thirties_Male,7,119839.69,zero,3631.505757575758,17119.955714285716,2,0,86840.195,0,173680.39,very high,0
724,Good,Spain,41,forties,Male,forties_Male,6,119839.69,zero,2922.919268292683,19973.281666666666,1,0,115753.94,1,115753.94,very high,0
665,Fair,Spain,51,fifties,Female,fifties_Female,9,119839.69,zero,2349.797843137255,13315.521111111111,1,1,38928.48,1,38928.48,medium,1
441,Very poor,France,60,sixties,Male,sixties_Male,2,140614.15,rest,2343.5691666666667,70307.075,1,0,174381.23,1,174381.23,very high,0
