credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
850,Excellent,Germany,28,twenties,Male,twenties_Male,2,101100.22,rest,3610.722142857143,50550.11,2,1,17668.655,1,35337.31,medium,0
612,Poor,France,38,thirties,Female,thirties_Female,7,110615.47,rest,2910.933421052632,15802.21,1,1,193502.93,1,193502.93,very high,0
628,Poor,Germany,33,thirties,Male,thirties_Male,8,152143.89,rest,4610.42090909091,19017.98625,1,1,32174.03,1,32174.03,low,0
479,Very poor,France,47,forties,Male,forties_Male,6,121797.09,rest,2591.4274468085105,20299.515,1,0,5811.9,1,5811.9,low,1
724,Good,France,41,forties,Female,forties_Female,5,109798.25,rest,2678.006097560976,21959.65,1,0,149593.61,1,149593.61,very high,0
512,Very poor,Germany,41,forties,Male,forties_Male,7,122403.24,rest,2985.4448780487805,17486.177142857145,1,0,37439.9,1,37439.9,medium,1
638,Poor,France,43,forties,Female,forties_Female,3,145860.98,rest,3392.1158139534887,48620.32666666667,1,1,142763.51,1,142763.51,very high,1
834,Excellent,Spain,40,forties,Male,forties_Male,7,119839.69,zero,2995.99225,0.0,2,0,22519.37,0,45038.74,medium,0
781,Excellent,France,29,twenties,Male,twenties_Male,9,119839.69,zero,4132.403103448276,0.0,2,0,86048.7,0,172097.4,very high,0
707,Fair,Germany,48,forties,Female,forties_Female,7,105086.74,rest,2189.3070833333336,15012.391428571427,1,1,180344.69,1,180344.69,very high,1
670,Fair,France,22,twenties,Male,twenties_Male,2,114991.45,rest,5226.88409090909,57495.725,1,1,37392.56,1,37392.56,medium,0
663,Fair,Spain,33,thirties,Female,thirties_Female,8,96769.04,rest,2932.395151515151,12096.13,1,1,36864.05,1,36864.05,medium,0
624,Poor,France,23,twenties,Female,twenties_Female,5,119839.69,zero,5210.421304347826,0.0,2,0,66209.295,0,132418.59,very high,0
598,Very poor,France,34,thirties,Female,thirties_Female,4,119839.69,zero,3524.6967647058823,0.0,2,0,30447.13,0,60894.26,high,0
619,Poor,Germany,23,twenties,Male,twenties_Male,5,132725.1,rest,5770.656521739131,26545.02,1,1,143913.33,1,143913.33,very high,0
792,Excellent,France,70,seventies,Female,seventies_Female,3,119839.69,zero,1711.9955714285716,0.0,2,1,86120.135,1,172240.27,very high,0
683,Fair,France,26,twenties,Female,twenties_Female,7,119839.69,zero,4609.218846153846,0.0,2,1,43309.885,0,86619.77,high,0
691,Fair,France,33,thirties,Female,thirties_Female,6,119839.69,zero,3631.505757575758,0.0,2,1,82037.445,0,164074.89,very high,0
765,Good,Spain,33,thirties,Female,thirties_Female,5,84557.82,rest,2562.358181818182,16911.564000000002,1,1,69039.43,1,69039.43,high,0
508,Very poor,France,49,forties,Male,forties_Male,1,93817.41,rest,1914.6410204081635,93817.41,2,1,66234.38,1,132468.76,very high,1
637,Poor,France,33,thirties,Female,thirties_Female,9,113913.53,rest,3451.925151515152,12657.058888888889,1,0,65316.5,1,65316.5,high,0
667,Fair,Germany,44,forties,Female,forties_Female,5,140406.68,rest,3191.060909090909,28081.336,2,0,28582.095,1,57164.19,medium,0
575,Very poor,Spain,22,twenties,Female,twenties_Female,8,105229.34,rest,4783.151818181818,13153.6675,1,1,34397.08,1,34397.08,low,0
744,Good,Spain,46,forties,Female,forties_Female,1,119839.69,zero,2605.210652173913,0.0,3,1,59143.863333333335,1,177431.59,very high,1
567,Very poor,France,41,forties,Female,forties_Female,9,137891.35,rest,3363.2036585365854,15321.261111111113,1,1,142009.46,0,142009.46,very high,1
502,Very poor,France,35,thirties,Female,thirties_Female,6,119839.69,zero,3423.991142857143,0.0,2,1,40309.235,1,80618.47,high,0
609,Poor,France,53,fifties,Female,fifties_Female,6,119839.69,zero,2261.1262264150946,0.0,2,1,62109.135,1,124218.27,very high,0
715,Fair,France,37,thirties,Male,thirties_Male,9,165252.52,rest,4466.284324324324,18361.39111111111,1,1,85286.3,0,85286.3,high,0
541,Very poor,France,32,thirties,Male,thirties_Male,8,119839.69,zero,3744.9903125,0.0,2,0,20444.57,0,40889.14,medium,0
850,Excellent,France,71,seventies,Female,seventies_Female,4,119839.69,zero,1687.882957746479,0.0,2,1,53618.435,1,107236.87,very high,0
595,Very poor,Spain,23,twenties,Male,twenties_Male,7,119839.69,zero,5210.421304347826,0.0,2,1,84042.985,1,168085.97,very high,0
650,Poor,Germany,28,twenties,Female,twenties_Female,5,122034.4,rest,4358.371428571429,24406.88,3,0,48887.81,1,146663.43,very high,1
625,Poor,France,44,forties,Female,forties_Female,7,119839.69,zero,2723.6293181818182,0.0,1,1,4791.8,0,4791.8,low,0
817,Excellent,France,59,fifties,Male,fifties_Male,1,118962.58,rest,2016.314915254237,118962.58,1,1,120819.58,1,120819.58,very high,0
526,Very poor,Spain,49,forties,Male,forties_Male,2,119839.69,zero,2445.7079591836737,0.0,1,1,114539.67,0,114539.67,very high,1
850,Excellent,France,34,thirties,Female,thirties_Female,4,71379.53,rest,2099.3979411764703,17844.8825,2,1,77000.495,1,154000.99,very high,0
598,Very poor,France,40,forties,Female,forties_Female,2,171178.25,rest,4279.45625,85589.125,1,1,137980.58,0,137980.58,very high,1
613,Poor,France,36,thirties,Male,thirties_Male,9,131307.11,rest,3647.419722222222,14589.678888888888,1,0,83343.73,0,83343.73,high,0
709,Fair,Spain,62,sixties,Male,sixties_Male,3,119839.69,zero,1932.898225806452,0.0,2,1,41097.575,1,82195.15,high,0
678,Fair,Spain,27,twenties,Female,twenties_Female,5,87099.85,rest,3225.9203703703706,17419.97,2,1,74775.475,0,149550.95,very high,0
720,Fair,France,71,seventies,Male,seventies_Male,5,183135.39,rest,2579.371690140845,36627.078,2,1,98844.25,1,197688.5,very high,0
662,Fair,France,26,twenties,Male,twenties_Male,0,119839.69,zero,4609.218846153846,0.0,2,0,36464.98,1,72929.96,high,0
525,Very poor,France,51,fifties,Male,fifties_Male,10,119839.69,zero,2349.797843137255,0.0,3,1,57015.11666666667,0,171045.35,very high,1
662,Fair,France,31,thirties,Male,thirties_Male,3,119839.69,zero,3865.796451612903,0.0,2,0,13865.525,1,27731.05,low,0
770,Good,France,33,thirties,Female,thirties_Female,6,119839.69,zero,3631.505757575758,0.0,2,1,63065.95,1,126131.9,very high,0
721,Good,Spain,33,thirties,Female,thirties_Female,4,72535.45,rest,2198.043939393939,18133.8625,1,1,103931.49,1,103931.49,very high,0
633,Poor,Germany,58,fifties,Male,fifties_Male,2,128137.42,rest,2209.2658620689654,64068.71,2,1,73817.665,0,147635.33,very high,1
701,Fair,France,51,fifties,Male,fifties_Male,9,119839.69,zero,2349.797843137255,0.0,2,0,30980.785,0,61961.57,high,0
556,Very poor,Germany,42,forties,Male,forties_Male,0,115915.53,rest,2759.8935714285712,0.0,2,0,62717.735,1,125435.47,very high,1
639,Poor,France,66,sixties,Male,sixties_Male,0,119839.69,zero,1815.752878787879,0.0,2,0,21120.27,1,42240.54,medium,0
632,Poor,France,50,fifties,Male,fifties_Male,2,119839.69,zero,2396.7938,0.0,2,0,28971.44,0,57942.88,medium,0
456,Very poor,France,29,twenties,Male,twenties_Male,5,107000.49,rest,3689.6720689655176,21400.098,1,1,153419.62,1,153419.62,very high,0
729,Good,Spain,38,thirties,Female,thirties_Female,10,119839.69,zero,3153.676052631579,0.0,2,1,94863.56,0,189727.12,very high,0
632,Poor,France,34,thirties,Female,thirties_Female,2,119839.69,zero,3524.6967647058823,0.0,2,0,82692.775,0,165385.55,very high,0
433,Very poor,Spain,34,thirties,Male,thirties_Male,9,152806.74,rest,4494.315882352941,16978.526666666665,1,1,19687.99,0,19687.99,low,0
802,Excellent,France,60,sixties,Female,sixties_Female,3,92887.06,rest,1548.1176666666663,30962.353333333333,1,1,39473.63,0,39473.63,medium,1
670,Fair,France,25,twenties,Male,twenties_Male,7,119839.69,zero,4793.5876,0.0,2,1,72361.69,1,144723.38,very high,0
738,Good,Germany,40,forties,Female,forties_Female,6,114940.67,rest,2873.51675,19156.77833333333,2,1,97447.785,1,194895.57,very high,1
706,Fair,Germany,34,thirties,Male,thirties_Male,0,140641.26,rest,4136.507647058824,0.0,2,1,38635.955,1,77271.91,high,0
592,Very poor,Germany,70,seventies,Female,seventies_Female,5,71816.74,rest,1025.9534285714287,14363.348000000002,2,1,52548.41,0,105096.82,very high,1
522,Very poor,France,41,forties,Female,forties_Female,7,119839.69,zero,2922.919268292683,0.0,2,0,88390.195,1,176780.39,very high,0
746,Good,France,48,forties,Male,forties_Male,5,165282.42,rest,3443.3837500000004,33056.484000000004,1,1,153786.46,0,153786.46,very high,1
651,Poor,Spain,42,forties,Male,forties_Male,2,143145.87,rest,3408.235,71572.935,2,1,21806.03,0,43612.06,medium,0
494,Very poor,France,28,twenties,Male,twenties_Male,9,114731.76,rest,4097.562857142857,12747.973333333332,2,0,39739.87,1,79479.74,high,0
753,Good,Germany,46,forties,Female,forties_Female,9,113909.69,rest,2476.2976086956523,12656.632222222222,3,1,30773.456666666665,0,92320.37,high,1
671,Fair,Germany,36,thirties,Male,thirties_Male,2,116695.27,rest,3241.535277777778,58347.635,1,0,193201.86,0,193201.86,very high,0
696,Fair,France,42,forties,Male,forties_Male,4,119839.69,zero,2853.3259523809525,0.0,1,0,126353.13,0,126353.13,very high,1
577,Very poor,Spain,43,forties,Male,forties_Male,3,119839.69,zero,2786.969534883721,0.0,2,1,67504.46,1,135008.92,very high,0
587,Very poor,France,36,thirties,Male,thirties_Male,1,119839.69,zero,3328.880277777778,0.0,2,0,8567.8,1,17135.6,low,0
712,Fair,Germany,37,thirties,Male,thirties_Male,7,93978.96,rest,2539.971891891892,13425.565714285714,2,1,30325.885,0,60651.77,high,0
498,Very poor,Germany,35,thirties,Male,thirties_Male,2,121968.11,rest,3484.803142857143,60984.055,2,0,94171.525,1,188343.05,very high,0
660,Poor,France,37,thirties,Male,thirties_Male,2,97324.91,rest,2630.402972972973,48662.455,1,1,23291.83,0,23291.83,low,0
678,Fair,Spain,29,twenties,Male,twenties_Male,6,119839.69,zero,4132.403103448276,0.0,2,1,32221.875,0,64443.75,high,0
530,Very poor,France,37,thirties,Male,thirties_Male,8,119839.69,zero,3238.9105405405408,0.0,2,1,143.995,1,287.99,low,0
559,Very poor,France,48,forties,Female,forties_Female,2,119839.69,zero,2496.660208333333,0.0,2,0,68980.705,1,137961.41,very high,0
624,Poor,France,42,forties,Male,forties_Male,3,145155.37,rest,3456.080238095238,48385.12333333333,1,1,72169.95,0,72169.95,high,1
592,Very poor,France,28,twenties,Male,twenties_Male,5,137222.77,rest,4900.813214285714,27444.554,1,0,39608.58,0,39608.58,medium,0
767,Good,France,48,forties,Male,forties_Male,9,119839.69,zero,2496.660208333333,0.0,2,0,87729.105,1,175458.21,very high,0
653,Poor,Germany,38,thirties,Female,thirties_Female,5,114268.22,rest,3007.058421052632,22853.644,2,1,44762.415,1,89524.83,high,0
678,Fair,Spain,27,twenties,Male,twenties_Male,2,119839.69,zero,4438.507037037037,0.0,2,1,6610.625,1,13221.25,low,0
586,Very poor,Spain,42,forties,Female,forties_Female,2,119839.69,zero,2853.3259523809525,0.0,1,1,102889.34,0,102889.34,very high,0
550,Very poor,France,40,forties,Female,forties_Female,8,150490.32,rest,3762.258,18811.29,1,0,166468.21,0,166468.21,very high,1
643,Poor,Germany,28,twenties,Male,twenties_Male,9,160858.13,rest,5744.933214285715,17873.125555555554,2,1,13574.635,0,27149.27,low,0
612,Poor,Spain,39,thirties,Male,thirties_Male,5,170288.38,rest,4366.368717948718,34057.676,1,1,59601.15,1,59601.15,medium,0
674,Fair,Germany,27,twenties,Female,twenties_Female,4,111568.01,rest,4132.148518518518,27892.0025,1,0,22026.18,1,22026.18,low,0
657,Poor,Spain,29,twenties,Male,twenties_Male,7,83889.03,rest,2892.725172413793,11984.147142857142,1,1,153059.62,0,153059.62,very high,0
724,Good,Germany,35,thirties,Female,thirties_Female,0,171982.95,rest,4913.798571428571,0.0,2,0,83656.535,1,167313.07,very high,0
500,Very poor,France,34,thirties,Female,thirties_Female,4,119839.69,zero,3524.6967647058823,0.0,2,1,6416.98,0,12833.96,low,0
688,Fair,France,20,twenties,Male,twenties_Male,8,137624.4,rest,6881.219999999999,17203.05,2,1,98791.395,1,197582.79,very high,0
599,Very poor,France,50,fifties,Male,fifties_Male,3,121159.65,rest,2423.193,40386.55,1,0,4033.39,0,4033.39,low,1
631,Poor,France,29,twenties,Male,twenties_Male,7,119839.69,zero,4132.403103448276,0.0,2,0,62938.61,1,125877.22,very high,0
634,Poor,Spain,52,fifties,Male,fifties_Male,1,119839.69,zero,2304.609423076923,0.0,2,1,88456.71,1,176913.42,very high,0
545,Very poor,France,37,thirties,Male,thirties_Male,3,91184.01,rest,2464.4327027027025,30394.67,1,1,105476.65,0,105476.65,very high,0
644,Poor,Spain,18,teenager,Male,teenager_Male,8,119839.69,zero,6657.760555555556,0.0,2,1,29586.21,0,59172.42,medium,0
690,Fair,Germany,54,fifties,Female,fifties_Female,1,144027.8,rest,2667.181481481481,144027.8,1,1,108731.02,1,108731.02,very high,1
711,Fair,France,34,thirties,Female,thirties_Female,6,119839.69,zero,3524.6967647058823,0.0,2,1,87655.19,1,175310.38,very high,0
712,Fair,France,29,twenties,Female,twenties_Female,8,140170.61,rest,4833.469310344827,17521.32625,1,1,38170.04,1,38170.04,medium,0
627,Poor,France,27,twenties,Male,twenties_Male,1,62092.9,rest,2299.737037037037,62092.9,1,1,105887.04,1,105887.04,very high,0
694,Fair,Spain,39,thirties,Male,thirties_Male,3,119839.69,zero,3072.812564102564,0.0,1,1,95625.03,1,95625.03,high,0
534,Very poor,Spain,35,thirties,Male,thirties_Male,4,119839.69,zero,3423.991142857143,0.0,2,0,4770.575,0,9541.15,low,0
603,Poor,France,45,forties,Male,forties_Male,9,119839.69,zero,2663.1042222222222,0.0,1,0,148516.79,0,148516.79,very high,0
808,Excellent,France,33,thirties,Female,thirties_Female,2,103516.87,rest,3136.8748484848484,51758.435,1,1,113907.8,0,113907.8,very high,0
723,Good,Spain,30,thirties,Male,thirties_Male,1,119839.69,zero,3994.656333333333,0.0,3,1,54882.573333333334,0,164647.72,very high,1
585,Very poor,France,35,thirties,Female,thirties_Female,2,119839.69,zero,3423.991142857143,0.0,2,1,49310.52,0,98621.04,high,1
706,Fair,France,34,thirties,Male,thirties_Male,8,119839.69,zero,3524.6967647058823,0.0,2,1,18739.985,1,37479.97,medium,0
671,Fair,France,31,thirties,Female,thirties_Female,6,119839.69,zero,3865.796451612903,0.0,2,1,7923.21,1,15846.42,low,0
597,Very poor,Spain,43,forties,Male,forties_Male,2,85162.26,rest,1980.5176744186044,42581.13,1,0,5104.08,1,5104.08,low,1
646,Poor,France,43,forties,Female,forties_Female,8,143061.88,rest,3327.020465116279,17882.735,1,1,61937.6,0,61937.6,high,0
801,Excellent,Spain,46,forties,Female,forties_Female,6,119839.69,zero,2605.210652173913,0.0,2,1,85004.37,1,170008.74,very high,0
731,Good,Spain,33,thirties,Female,thirties_Female,5,137388.01,rest,4163.27303030303,27477.602000000003,2,1,82500.34,0,165000.68,very high,0
620,Poor,Germany,25,twenties,Female,twenties_Female,1,137712.01,rest,5508.4804,137712.01,1,1,76197.05,1,76197.05,high,0
484,Very poor,Germany,40,forties,Male,forties_Male,7,106901.42,rest,2672.5355,15271.631428571429,2,0,59022.99,0,118045.98,very high,0
647,Poor,Spain,47,forties,Male,forties_Male,5,105603.21,rest,2246.8768085106385,21120.642,2,1,78680.45,1,157360.9,very high,0
688,Fair,Germany,40,forties,Female,forties_Female,8,150679.71,rest,3766.99275,18834.96375,2,0,98113.19,1,196226.38,very high,0
680,Fair,Germany,30,thirties,Male,thirties_Male,4,108300.27,rest,3610.009,27075.0675,2,0,22192.285,1,44384.57,medium,1
689,Fair,France,46,forties,Female,forties_Female,7,52016.08,rest,1130.784347826087,7430.868571428572,2,1,36496.825,1,72993.65,high,0
513,Very poor,Germany,34,thirties,Male,thirties_Male,7,60515.13,rest,1779.8567647058824,8645.01857142857,1,0,124571.09,0,124571.09,very high,0
553,Very poor,Germany,35,thirties,Male,thirties_Male,2,158584.28,rest,4530.979428571429,79292.14,2,1,21820.08,0,43640.16,medium,0
689,Fair,Germany,47,forties,Male,forties_Male,2,118812.5,rest,2527.925531914894,59406.25,2,0,15560.71,0,31121.42,low,0
517,Very poor,Spain,46,forties,Male,forties_Male,4,119839.69,zero,2605.210652173913,0.0,1,1,22372.78,0,22372.78,low,0
731,Good,France,37,thirties,Male,thirties_Male,8,119839.69,zero,3238.9105405405408,0.0,2,1,85169.175,1,170338.35,very high,0
687,Fair,Germany,47,forties,Female,forties_Female,1,91219.29,rest,1940.8359574468084,91219.29,1,0,158845.49,0,158845.49,very high,1
507,Very poor,Spain,32,thirties,Male,thirties_Male,7,119839.69,zero,3744.9903125,0.0,2,1,33963.09,0,67926.18,high,0
468,Very poor,France,22,twenties,Female,twenties_Female,1,76318.64,rest,3469.029090909091,76318.64,1,1,194783.12,1,194783.12,very high,0
682,Fair,Spain,58,fifties,Female,fifties_Female,4,119839.69,zero,2066.201551724138,0.0,1,1,176036.01,0,176036.01,very high,0
603,Poor,France,24,twenties,Female,twenties_Female,3,119839.69,zero,4993.3204166666665,0.0,1,1,198826.03,1,198826.03,very high,1
522,Very poor,Germany,25,twenties,Male,twenties_Male,1,111432.13,rest,4457.2852,111432.13,1,1,168683.57,1,168683.57,very high,0
629,Poor,Spain,41,forties,Male,forties_Male,10,150148.51,rest,3662.158780487805,15014.851,1,0,6936.27,0,6936.27,low,0
729,Good,France,32,thirties,Female,thirties_Female,7,38550.06,rest,1204.689375,5507.151428571428,1,0,179230.23,1,179230.23,very high,0
574,Very poor,France,39,thirties,Female,thirties_Female,5,119013.86,rest,3051.637435897436,23802.772,1,1,103421.91,0,103421.91,very high,0
677,Fair,Germany,39,thirties,Female,thirties_Female,0,111213.64,rest,2851.6317948717947,0.0,2,1,73789.13,1,147578.26,very high,0
627,Poor,Germany,28,twenties,Male,twenties_Male,5,71097.23,rest,2539.1867857142856,14219.446,1,1,130504.49,1,130504.49,very high,0
788,Excellent,Spain,36,thirties,Male,thirties_Male,10,109632.85,rest,3045.3569444444447,10963.285,1,1,16149.13,1,16149.13,low,0
697,Fair,France,63,sixties,Male,sixties_Male,7,148368.02,rest,2355.0479365079364,21195.431428571428,1,0,118862.08,0,118862.08,very high,1
578,Very poor,France,45,forties,Male,forties_Male,1,148600.91,rest,3302.242444444445,148600.91,1,1,143397.14,0,143397.14,very high,1
519,Very poor,France,48,forties,Male,forties_Male,10,71083.98,rest,1480.91625,7108.397999999999,1,1,137959.0,0,137959.0,very high,0
632,Poor,France,40,forties,Female,forties_Female,9,139625.34,rest,3490.6335,15513.926666666666,1,1,93702.96,0,93702.96,high,1
679,Fair,France,39,thirties,Female,thirties_Female,4,119839.69,zero,3072.812564102564,0.0,1,0,172939.3,0,172939.3,very high,1
699,Fair,France,30,thirties,Male,thirties_Male,9,119839.69,zero,3994.656333333333,0.0,1,1,108162.13,1,108162.13,very high,0
615,Poor,France,64,sixties,Male,sixties_Male,0,81564.1,rest,1274.4390625,0.0,2,0,17948.045,1,35896.09,medium,0
622,Poor,Spain,36,thirties,Male,thirties_Male,9,119839.69,zero,3328.880277777778,0.0,2,1,52426.3,1,104852.6,very high,0
755,Good,France,28,twenties,Female,twenties_Female,7,124540.28,rest,4447.867142857142,17791.46857142857,1,0,188850.89,1,188850.89,very high,0
767,Good,France,42,forties,Female,forties_Female,2,133616.39,rest,3181.34261904762,66808.195,1,1,28615.8,0,28615.8,low,0
752,Good,Germany,38,thirties,Female,thirties_Female,10,101648.5,rest,2674.9605263157896,10164.85,2,1,86000.72,0,172001.44,very high,0
633,Poor,France,26,twenties,Female,twenties_Female,8,124281.84,rest,4780.070769230769,15535.23,1,1,60116.57,1,60116.57,high,0
717,Fair,France,59,fifties,Female,fifties_Female,4,119839.69,zero,2031.181186440678,0.0,2,1,85264.315,1,170528.63,very high,0
585,Very poor,Spain,45,forties,Male,forties_Male,0,119839.69,zero,2663.1042222222222,0.0,2,0,94841.85,0,189683.7,very high,0
751,Good,France,37,thirties,Female,thirties_Female,9,183613.66,rest,4962.531351351351,20401.51777777778,2,0,24867.47,0,49734.94,medium,0
754,Good,Germany,65,sixties,Male,sixties_Male,1,136186.44,rest,2095.176,136186.44,1,1,121529.59,1,121529.59,very high,1
495,Very poor,France,47,forties,Male,forties_Male,10,137682.68,rest,2929.418723404255,13768.268,1,1,71071.47,0,71071.47,high,0
650,Poor,France,34,thirties,Male,thirties_Male,4,106005.54,rest,3117.81,26501.385,1,0,142995.32,1,142995.32,very high,0
529,Very poor,France,31,thirties,Female,thirties_Female,6,152310.55,rest,4913.243548387097,25385.091666666664,1,1,13054.25,0,13054.25,low,0
585,Very poor,France,43,forties,Female,forties_Female,2,119839.69,zero,2786.969534883721,0.0,2,1,44701.27,0,89402.54,high,0
668,Fair,Spain,32,thirties,Male,thirties_Male,1,134446.04,rest,4201.43875,134446.04,1,0,111241.37,1,111241.37,very high,0
591,Very poor,France,38,thirties,Female,thirties_Female,2,142289.28,rest,3744.4547368421054,71144.64,1,0,119638.85,1,119638.85,very high,0
731,Good,France,19,teenager,Male,teenager_Male,6,119839.69,zero,6307.352105263158,0.0,2,1,75790.895,1,151581.79,very high,0
754,Good,France,45,forties,Female,forties_Female,6,119839.69,zero,2663.1042222222222,0.0,1,1,73881.68,0,73881.68,high,1
650,Poor,Germany,46,forties,Female,forties_Female,9,149003.76,rest,3239.212173913044,16555.973333333335,2,1,88451.415,0,176902.83,very high,0
588,Very poor,Germany,41,forties,Male,forties_Male,2,131341.46,rest,3203.4502439024386,65670.73,2,0,3517.47,1,7034.94,low,0
712,Fair,Spain,29,twenties,Female,twenties_Female,7,77919.78,rest,2686.8889655172416,11131.397142857142,1,1,122547.58,0,122547.58,very high,0
691,Fair,France,34,thirties,Female,thirties_Female,7,119839.69,zero,3524.6967647058823,0.0,2,0,80779.56,1,161559.12,very high,0
771,Good,France,41,forties,Female,forties_Female,10,108309.0,rest,2641.682926829268,10830.9,4,1,34377.6025,1,137510.41,very high,1
678,Fair,Spain,39,thirties,Female,thirties_Female,6,119839.69,zero,3072.812564102564,0.0,1,0,185366.56,1,185366.56,very high,0
719,Fair,Spain,40,forties,Female,forties_Female,9,119839.69,zero,2995.99225,0.0,2,1,91112.07,0,182224.14,very high,0
610,Poor,Germany,36,thirties,Male,thirties_Male,7,115462.02,rest,3207.2783333333336,16494.574285714287,1,0,42581.04,1,42581.04,medium,0
722,Good,Spain,37,thirties,Male,thirties_Male,9,119839.69,zero,3238.9105405405408,0.0,2,1,15960.975,0,31921.95,low,0
758,Good,Germany,23,twenties,Female,twenties_Female,5,122739.1,rest,5336.482608695653,24547.82,1,1,102460.84,0,102460.84,very high,1
709,Fair,France,32,thirties,Female,thirties_Female,2,119839.69,zero,3744.9903125,0.0,2,0,54840.645,0,109681.29,very high,0
634,Poor,Germany,53,fifties,Female,fifties_Female,3,113781.5,rest,2146.8207547169814,37927.16666666666,2,1,53172.525,1,106345.05,very high,1
678,Fair,Spain,49,forties,Female,forties_Female,1,119839.69,zero,2445.7079591836737,0.0,2,1,51236.45,1,102472.9,very high,0
633,Poor,France,35,thirties,Male,thirties_Male,3,119839.69,zero,3423.991142857143,0.0,2,1,18124.88,1,36249.76,medium,0
710,Fair,France,43,forties,Male,forties_Male,9,128284.45,rest,2983.359302325581,14253.827777777777,1,1,32996.89,0,32996.89,low,1
640,Poor,Germany,45,forties,Male,forties_Male,8,120591.19,rest,2679.804222222222,15073.89875,1,0,195123.94,0,195123.94,very high,0
656,Poor,France,63,sixties,Male,sixties_Male,8,119839.69,zero,1902.2173015873016,0.0,2,0,28507.215,1,57014.43,medium,0
551,Very poor,France,59,fifties,Female,fifties_Female,2,166968.28,rest,2829.970847457628,83484.14,1,1,159483.76,0,159483.76,very high,1
786,Excellent,Spain,39,thirties,Female,thirties_Female,7,119839.69,zero,3072.812564102564,0.0,2,0,50464.795,0,100929.59,very high,0
561,Very poor,France,49,forties,Female,forties_Female,8,119839.69,zero,2445.7079591836737,0.0,2,1,6256.535,1,12513.07,low,0
807,Excellent,Spain,42,forties,Male,forties_Male,5,119839.69,zero,2853.3259523809525,0.0,2,1,37450.45,1,74900.9,high,0
602,Poor,Germany,38,thirties,Male,thirties_Male,2,71667.97,rest,1885.999210526316,35833.985,2,0,68555.945,0,137111.89,very high,0
727,Good,Germany,31,thirties,Female,thirties_Female,3,82729.47,rest,2668.6925806451613,27576.49,2,1,30106.255,0,60212.51,high,0
678,Fair,France,40,forties,Male,forties_Male,1,119839.69,zero,2995.99225,0.0,2,1,93671.7,1,187343.4,very high,0
730,Good,France,23,twenties,Male,twenties_Male,8,119839.69,zero,5210.421304347826,0.0,2,1,91642.265,0,183284.53,very high,0
596,Very poor,Spain,30,thirties,Female,thirties_Female,1,119839.69,zero,3994.656333333333,0.0,2,1,4062.695,0,8125.39,low,0
686,Fair,Germany,39,thirties,Male,thirties_Male,3,129626.19,rest,3323.748461538461,43208.73,2,1,51610.28,1,103220.56,very high,0
684,Fair,Germany,26,twenties,Female,twenties_Female,2,114035.39,rest,4385.976538461538,57017.695,1,0,96885.19,0,96885.19,high,0
797,Excellent,Germany,32,thirties,Male,thirties_Male,1,151922.94,rest,4747.591875,151922.94,1,1,8877.06,0,8877.06,low,0
658,Poor,France,39,thirties,Female,thirties_Female,4,119839.69,zero,3072.812564102564,0.0,1,1,147530.06,1,147530.06,very high,0
653,Poor,Spain,27,twenties,Female,twenties_Female,6,107751.68,rest,3990.8029629629614,17958.61333333333,2,1,16694.71,1,33389.42,low,0
641,Poor,France,37,thirties,Male,thirties_Male,6,119839.69,zero,3238.9105405405408,0.0,2,1,22654.62,0,45309.24,medium,0
656,Poor,Spain,41,forties,Female,forties_Female,6,101179.23,rest,2467.786097560976,16863.204999999998,2,1,17615.305,1,35230.61,medium,0
750,Good,Spain,36,thirties,Female,thirties_Female,6,119839.69,zero,3328.880277777778,0.0,2,1,29908.205,1,59816.41,medium,0
768,Good,France,40,forties,Female,forties_Female,8,119839.69,zero,2995.99225,0.0,2,0,34540.23,1,69080.46,high,0
568,Very poor,France,33,thirties,Male,thirties_Male,7,119839.69,zero,3631.505757575758,0.0,2,1,71725.305,0,143450.61,very high,0
706,Fair,Germany,36,thirties,Male,thirties_Male,9,58571.18,rest,1626.9772222222225,6507.908888888889,2,1,20387.005,0,40774.01,medium,0
430,Very poor,Germany,38,thirties,Female,thirties_Female,8,153058.64,rest,4027.8589473684215,19132.33,1,1,99377.27,0,99377.27,high,0
745,Good,Germany,35,thirties,Male,thirties_Male,4,98270.34,rest,2807.724,24567.585,1,1,133617.43,0,133617.43,very high,0
747,Good,France,43,forties,Male,forties_Male,1,130788.71,rest,3041.5979069767445,130788.71,1,0,101495.0,1,101495.0,very high,1
657,Poor,Germany,40,forties,Male,forties_Male,7,99165.84,rest,2479.146,14166.548571428571,1,0,119333.95,1,119333.95,very high,1
639,Poor,France,42,forties,Female,forties_Female,4,119839.69,zero,2853.3259523809525,0.0,2,0,83841.185,0,167682.37,very high,0
704,Fair,France,44,forties,Male,forties_Male,3,119839.69,zero,2723.6293181818182,0.0,2,0,76442.425,1,152884.85,very high,0
651,Poor,Spain,23,twenties,Male,twenties_Male,4,115636.05,rest,5027.654347826087,28909.0125,2,1,35200.43,0,70400.86,high,0
706,Fair,Germany,44,forties,Female,forties_Female,2,185932.18,rest,4225.731363636363,92966.09,2,1,32706.705,0,65413.41,high,0
632,Poor,Germany,30,thirties,Male,thirties_Male,2,72549.0,rest,2418.3,36274.5,2,0,91364.4,1,182728.8,very high,0
